NAME,LATITUDE,LONGITUDE
Cozy Room ANGORA _Double @ Kaboom Guest House,41.03507,28.97289
"Central location, bright large room",41.01152,29.06907
Female Only Aff'ble W/Att'ed Private Balcony,41.05084,28.98629
Macka Armani Residence,41.04697,28.99886
Nice Cosy Room In  Centrum Taksim,41.03323,28.9867
Nice Cosy Room In Taksim ,41.03376,28.98648
Close to Metro Station & Bosphorus!,41.07209,29.02458
"STYLİSH , MODERN FLAT, NİŞANTAŞI",41.08291,28.99536
Entire home/apt in Istanbul,40.95853,28.82444
Taksim Terrace,41.03324,28.9721
Taksim Square Flat -Great Location!,41.03466,28.98617
HISTORICAL FLAT& BEST PRICE @TAKSİM,41.03621,28.97539
Designer's Historical Apartment,41.03406,28.97994
Elegant flat on gorgeous grounds,41.0841,29.02115
Comfy Flat 400mt to Taksim Square,41.03927,28.9823
Best Point Suite,41.00523,28.98182
half the ground flat (Apartment_1),41.03032,28.97264
Marvelous room in an Artist's home staycation,41.03291,28.98662
Beautifully furnished studio apart,40.99001,29.03099
"Taksim - Stay economic, travel more",41.03662,28.98147
Apartment in the Heart of the City8,41.03915,28.98272
Room in a Fully-Furnished Big House,40.98052,28.88244
LA CASA DI LINO a Beyoglu Istanbul,41.02813,28.98053
LA CASA DI GIOIA a Beyoglu Istanbul,41.02987,28.98076
Green House Hostel-Tal-atHouse,41.04242,28.98582
Cozy apartment in Istanbul center!,41.04563,28.986
 Private New Studio 2  in Beyoğlu ,41.03728,28.97531
"Temiz,Ucuz ve merkezi bölgede oda",40.9995,28.83562
Beyoğlunda Şirin Kullanışlı Stüdyo4,41.03754,28.97624
Beyoğlunda Şirin Kullanışlı Stüdyo5,41.03715,28.97532
Beyoğlunda Şirin Kullanışlı Stüdyo6,41.03618,28.97554
Beyoğlunda Şirin Kullanışlı Stüdyo7,41.03767,28.97555
Beyoğlunda Şirin Kullanışlı Stüdyo8,41.03731,28.97472
Cosy room in Beyoglu 2,41.03685,28.97702
Charming Delightful Room@Centre 2,41.02825,28.97758
"Central Flat with Bosphorus view,",41.0228,29.0195
LUXURY 1+1 APARTMENT IN ISTANBUL,41.04511,29.00077
HISTORIC STUDIO with BOSPHORUS VIEW,41.06121,29.0347
Beyoğlunda Şirin Kullanışlı Stüdyo3,41.03526,28.97596
Magnificent house in the center of ,41.04718,29.02292
Cosy House-Double Storey in Istanbul,41.02082,29.02424
Cozy apartment in Cihangir,41.03086,28.98519
Cozy room in Beşiktaş Serencebey,41.0458,29.01141
taksim doublex flat,41.03676,28.98092
Nice&Confortable Rooms In Center ,41.05259,28.98226
taksim modern flat,41.04013,28.9821
taxim super modern flat,41.03834,28.98208
taxim doublex flat,41.07548,28.88201
Great Flat in Mecidiyekoy,41.07569,28.99596
2 minutes to Taksim Square For 4 People& Breakfast,41.03752,28.98244
Istanbul is a God's heaven on earth,41.02398,28.941
Taksim new cozy flat up to4,41.00565,28.97733
Large art loft with bosphorus view!,41.03405,28.98528
"Center of the city,Comfortable room",41.04703,28.98079
Beyoğlunda Şirin Kullanışlı Stüdyo2,41.03746,28.97483
Üsküdar merkezde BAYAN ev arkadaşı,41.01959,29.0154
"VERY NICE, BIG ROOM..WITH BALCONY",41.05774,28.98708
4room Big apt at city center near Sea,41.05059,29.02059
Female Only Aff'ble Spacious @Centre w AC,41.0497,28.98641
The Pashas House Istanbul VIP 6 B.R,41.00447,28.96863
Romantic Authenticity in Old Town Istanbul 1.Floor,41.00417,28.9683
Overlooking the Bosphorus,41.04324,29.04549
Private Sea Room - Estanbul House,41.00859,29.01247
"Cute Duplex 1+1 / Heart of City, Taksim/Beyoglu",41.03879,28.98047
Luxury-Comfortable-Private Room ,41.03752,28.97735
Central Deluxe Double Room,41.06243,28.98457
Central Single Room ,41.06297,28.98497
İstanbulun merkezi,41.06475,29.01071
ART OF LIVING IN CITY CENTRE,41.03245,28.98081
"Nişantaşı apartment, very central!",41.05119,28.9892
Interior Room★LGBT+ Friendly★1 Metro Stop 2 Taksim,41.04849,28.98413
Luxury Apartment in Instambul,41.03652,28.98247
Easy and Peaceful Stay/Besiktas,41.04479,29.00827
"The White Swan Suites Beyoglu-Taksim
İstanbul",41.03838,28.97943
Spatious place in trendy Cihangir,41.031,28.98826
GALATA TOWER AREA ANTİQUE FLAT,41.02695,28.97699
Romantic Authenticity in Old Town Istanbul 2 Floor,41.00533,28.96834
Luxury Family Apartment in the Heart of Old Town,41.00597,28.96804
Studio Apartment w. Roof Windows in Galata (A21),41.02694,28.97643
room for rent in middle of İstanbul,41.06224,28.97671
sea wiev furnished room in kadikoy,40.99567,29.02709
Retro Design - Raven Suite 1+1 Taksim Old City,41.03677,28.98033
Beautiful and cozy apartment,41.03725,28.98246
BEŞİKTAŞ / İSTANBUL,41.05661,29.00722
Central Deluxe Double Room ,41.04427,29.0004
"LOVELY ROOM, CENTRAL&SAFE LOCATION",41.04368,28.99706
for long term\Beyoğlu,41.0348,28.97402
Nicy studio apartment in Cihangir,41.03154,28.98156
Simple is good/Heart of Taksim,41.03374,28.98748
One Bedroom Studio near Bosphoros,41.11793,29.06602
Rooftop Terrace  Ortakoy,41.05,29.02858
Private cozy room in Uskudar (Bosphorus),41.02513,29.02104
Fully furnished 2 BR Flat in Taksim,41.03696,28.98226
Comfy stay in Sultanahmet area!,41.00566,28.97121
"SULTAN SUITS GOLDEN HORN 3, NEW",41.00649,28.83071
historical flat@istanbul center,41.03783,28.97454
Home mate,41.04368,29.01035
Cosy double  room in Beyoglu 3,41.03685,28.97702
"SULTAN SUITS GOLDEN HORN 2,NEW",41.00638,28.82992
Summer in Istanbul,41.02894,28.97393
Art House - Seafront @ Moda-Kadikoy,40.98387,29.02138
@Cihangir; Deluxe Double Room,41.03131,28.97973
Cosy Flat with Balcony & Mezzanine,41.0361,28.97783
Kiralık Oda,40.96828,29.059
apartbox,41.03196,28.98187
Cozy  room in Galata,41.02466,28.97655
Cozy bedroom in Istanbul-Bahcesehir,41.07152,28.68129
Cihangir'de Boğaz Manzaralı Şık Daire,41.03162,28.98742
A cosy living room in Ortaköy...,41.0505,29.02612
perfect location for females,41.00961,29.0434
Great Room - Bosphorus View,41.03027,28.98754
Room with Courtyard 400mt to Istiklal Av & Taksim,41.03919,28.98296
Best Room for 2: Central & Clean,41.03446,28.989
Colorful room Beşiktaş Serencebey,41.04397,29.0113
Tal-Athouse,41.04234,28.98637
Urban-cool apartment in the very heart of Cihangir,41.03097,28.9833
Central location apt @nisantasi @ahmetfetgari st,41.04646,29.00007
STYLISH FLAT IN THE CITY CENTER !,41.05145,28.99668
Charming studio near Galatasaray ,41.03062,28.97936
spacious room in central&cozy neighborhood,40.98398,29.02508
Perfectly Located on Bağdat Avenue,40.95873,29.08768
Retro Design - Raven Suite 1+1 Taksim Istanbul,41.03578,28.98046
"Cosy home by river,close to Taksim-Karaköy-Bomonti",41.06617,28.96138
Istanbul Property Management - Taksim 86 Duplex,41.04306,28.98331
"Welcome Girls only,near Tram & Metro اتفضلوايابنات",41.01247,28.94543
Cosy Apt. in Tesvikiye,41.04518,29.00167
Great view of  Istanbul,41.03307,28.98833
Budget Rooms Near Taksim Square,41.03877,28.98374
A cosy room in the center of Besiktas Carsi,41.04581,29.00133
Flat With Garden in Central Neighborhood,41.04939,28.99977
1+1 FAMILY APARTMENT IN ISTANBUL,41.04529,29.00081
2 min from Galata Tower w/ a View,41.02745,28.97305
"MARIE | Central, 2-Bed w/ Terraces in Old Town!",41.00882,28.97501
Taksim suite 3,41.03922,28.98345
EURO 600Beautiful ROOM in NİSANTASI,41.05296,28.99582
"Cute Attic room Beyoğlu, Istanbul",41.03685,28.97702
"Far from Madding Crowd, yet central",41.03505,29.02972
TUYAP SIDE LUXURY APARTMENT FULLY F,41.03585,28.60367
Modern Bir Dairede Mükemmel Vip Özel Bir Oda,41.01847,28.64854
Warm Room in Beyoğlu Taksim,41.03714,28.97318
may be THE BEST CHOICE in town!,41.05666,28.98462
Artistic flat in Taksim,41.04319,28.98341
BESİKTAS ISTANBUL,41.04393,29.00343
Mixed Room For 3 Person,41.06235,28.98645
Nice cozy flat in Taksim,41.037,28.97525
"Private room near Levent, Istanbul",41.0547,28.98592
APARTMENT JASMİN ,41.0627,28.96666
Cosy flat in the centre of Kadıkoy,40.99406,29.0299
SUPERHOST-LARGE&CLEAN-Near Pierloti,41.06038,28.91629
İSTANBUL-HARBİYE,41.04247,28.98268
renovated 19th cent heritage flat,41.03699,28.97487
"Spacious, Light, Rooftop Views",41.05989,28.99372
Cozzy flat at the heart of the city.,41.03066,28.98379
"Flat:No:6, Marvelous Apartment /Taksim, Beyoglu",41.03823,28.98159
Design Room In Great Area,41.03705,28.97477
5 mins to Istanbul Ataturk Airport,41.00609,28.97811
"Central, Chic & Modern Apartment",41.0482,28.9814
Charming Flat at Moda- Asian Side,40.98041,29.02226
2 minutes to Taksim Square & Breakfast,41.03741,28.98237
CENTER OF NİŞANTAŞI 2+1 FLATS ,41.05634,28.99178
Wunderschöner Bosporus Ausblick !!!,41.02439,29.01055
Comfortable dublex good view,40.91345,29.15177
Central Flat in Istanbul,41.04654,28.98645
Charming flat in Galata,41.02717,28.97723
Cozy Family Apartment in Galata,41.02785,28.97486
Taksim/Pera Flat With Beautiful View 2,41.0291,28.97209
House at the center of istanbul,41.0628,28.99343
Room in the heart of Old City,41.05196,28.92605
Cosy 1BD Flat in Istanbul,41.08671,28.9278
Cozy Flat Taksim / Cihangir,41.02963,28.98584
A nice room in a 3 rooms apartment with view,41.04436,29.01285
Charming Delightful Room@Centre 3,41.04863,28.98709
"Private Room in Kadikoy, Istanbul",40.98772,29.04515
Taksim/Pera Flat With Beautiful View 1,41.029,28.97314
Luxury residence @Istanbul Atasehir,40.9925,29.10575
Beşiktaş Lovely and Elegance Room,41.00121,28.85387
Your IstanbulPass-CentralCozyClean,41.03437,28.9875
Get comfortable in the center,41.03217,28.985
sunny 2 bedroom close to Bosphorus,41.06944,29.04246
Private room in Istanbul,41.07605,28.66673
 Historic Aprtnt W Golden Horn View,41.03455,28.97287
Welcome To Stay Your House Istanbul,41.00468,28.98231
"Room in large Sea View Apt, Taksim",41.02803,28.98204
double room in cousy/vintage house,41.07004,28.99415
Honey House Apartment Istanbul,41.009,28.97551
Cosy Room in Kadıköy Very Close to Ferry/Metro/Bus,40.98794,29.02292
Classic Istanbul warm safe stay,41.01765,29.01889
2 Bedroom in Taksim/Istanbul,41.0344,28.97245
4. LEVENT OFİS KATI,41.08568,29.01096
Spacious Flat in heart of Cihangir,41.03124,28.98557
Studyo im Herzen von Beyoglu!,41.03003,28.97828
istanbulun merkezi olan beyoğlu ,41.03796,28.98131
Private Room with Private Bathroom,41.01058,29.05179
Room for Rent,40.98665,29.0224
★Private Terrace in Oldcity★,41.01745,28.9554
Staylish Cosy Flat Central Location,41.03313,28.98695
Standard Room,41.05034,29.02098
Very closed to Kadikoy and Caddebostan,40.97134,29.08231
Amazing view,40.98284,28.89187
Standard Quadruple Room,41.05244,29.02155
Flat for rent long term/short term,41.05139,28.98143
"Location, light and panorama",41.02895,28.97573
Affordable Flat in Taksim Cihangir!,41.03024,28.98243
Standard House 2 Bedrooms,41.05238,29.02305
Aparment for rent to foreign people,41.02992,28.98306
Sultanahmet - Deluxe 4 BR Villa,41.00417,28.96604
Greystone Apartment 2,41.03661,28.97665
Open-minded and friendly,41.01114,28.93272
Top floor Apt in Cihangir w Terrace w Sauna,41.0321,28.98223
"Lovely room in Yeldegirmeni, Kadikoy, Istanbul",40.99559,29.0276
Brand new flat 8 mins walk to metro,41.07612,29.00548
İstanbul Hub -Standard Double (Apt 5),41.03913,28.98181
İstanbul Hub - Standard Double (apt6),41.03917,28.98187
İstanbul Hub - Superior Duplex (Apt 7),41.03903,28.98169
İstanbul Hub - Superior Duplex (Apt 8),41.03902,28.98171
İstanbul Hub - Standard Double (Apt3),41.03903,28.98169
İstanbul Hub - Standard Double (apt4),41.03902,28.98169
historical&comfy flat@city center,41.03724,28.97527
"Beylikduzu, Near Tuyap Fair",41.00848,28.62967
"Taksim, Beyoğlu, İstanbul",41.04181,28.98426
2min walk to Blue  Mosque/blue room,41.00552,28.97719
Marmara Sea View Textile Haven,40.99899,28.93186
POST-MODERN FACE OF İSTANBUL,41.03907,28.98228
POST-MODERN FACE OF İSTANBUL,41.0374,28.9824
RENTAL ROOM TO ITALIAN EXPAT,41.08919,29.02916
"Wonderful view of Istanbul,",41.02872,28.95223
"In Beyoglu, near taksim Square",41.03554,28.97609
İstanbulda bahçeye bakan bir oda,41.08519,29.03468
Quiet nice room in İstiklal Taksim,41.03601,28.97448
Historical Cozy and Large flat,41.03394,28.97729
Apartment With One Living Room And One Bedroom,40.92364,29.28204
Villa close to beaches of Istanbul,41.23351,29.00744
Room in a historical Greek house.,41.04495,28.97914
Center & quited luxury house in Istanbul,41.06055,29.02268
Comfortable room in a lovely neighborhood,40.94204,29.11292
"Safety&Central  Location,Nice Room",41.0744,28.99697
Dream Flat in Galata,41.02722,28.97679
"Room in İstanbul, Mecidiyeköy",41.06511,28.99605
LUXURY FLAT WİTH 3+1 ROOMS KADIKÖY,40.99146,29.03247
Private Room with Two Cozy Sofas,41.04515,28.98648
Private room in Istanbul / Cihangir,41.03135,28.98721
istanbul,41.05671,29.01134
Cozy Private BR Right at the Center,41.05013,28.96134
@Moda @Bahariye ,40.98734,29.03048
istanbul acarkent,41.11567,29.12861
Retro design - high ceilings ,41.02731,28.9768
panaroma:center:elite street.,41.03107,28.98044
❤️ 2BR★DELUXE★COZY★DESIGNER★GALATA TOWER!,41.02693,28.97475
Bavulu aç yaşamaya başla,40.99528,29.10678
❤️ 3BR★PRIVATE TERRACE★SEA VIEW★2 min to Metro!,41.027,28.97448
"Cosy,nice flat for long term",40.97898,29.05048
Beyoğlunda Şirin Kullanışlı Stüdyo9,41.0361,28.9769
İstanbul'un kalbinde lüx oda,41.03569,28.98179
ataşehir optimum outlet e5 yakını,41.00013,29.04349
Comfy 2-br apt. near Taksim,41.04694,28.98465
In the city center of Kadıöy,40.98526,29.04242
LUXURY COSY STUDİO FLAT WİTH BALCON,40.99498,29.03373
İstanbul - Taksim,41.04312,28.98263
i have a room available for rent,40.99648,29.04641
NICE CONTEMPORARY APT.,41.03266,28.98659
Enjoy new Istanbul in Bomonti,41.0569,28.98427
Bomonti:You feel save&can reach everywhere on food,41.05677,28.98451
Comfort and style in city center ,41.03153,28.98075
"Airy style, amazing terrace views in Galata!",41.0263,28.975
Sunny Central Room -Macka,41.04363,28.99809
Kadikoy bagdat caddesi uzerinde...,40.98356,29.04118
taksim suite ll istanbuldaki eviniz,41.03705,28.98353
UNIQUELY DECORATED HOMEY HOTEL ,41.00526,28.98212
Your Home in Asian Side,41.00972,29.01577
A fabulous location in İstanbul Nişantaşı,41.05077,28.99629
Like your home in Istanbul ,41.0723,28.99985
A COZY FLAT WITH COMMON TERRACE,41.02944,28.98113
 Aquacity 2010 1+1 kiralık eşyalı,41.0026,29.1939
Luxury Flat Near Civahir mall & taksim (NEW !) 1+1,41.06498,29.00318
Cozy Room with Sea View Terrace in Balat,41.02827,28.95205
Very close to Bagdat Avenue,40.96685,29.09105
Kadıköy merkezde kadın misafirlere kiralık oda...,40.98884,29.02415
Stylish Flat with Unique Furniture,41.05105,28.98201
Clean and cosy bedroom,41.02143,29.01822
Cozy apartment in Cihangir,41.03343,28.98645
Flat near Taksim Square (9),41.03948,28.98233
One Bedroom Apartment in Galata (A5),41.02522,28.97667
Taksime 10 dk mesafede konumu değiştiremedim,41.0426,28.98567
New clean near Old city!Sultanahmet,41.03218,28.94827
Fresh room in Bostanci,40.96899,29.11824
you deserve the best,41.05898,29.00187
Lovely & Comfy Studio Apartment !,41.04674,28.98396
Accomodation for Every Budget!,41.0458,28.98484
Cheerful & Lovely 2Room Apartment,41.04659,28.98374
Serviced Furnished Apartment,41.0448,28.98367
Cosy & Charming Stylish Apartment,41.04693,28.98459
Living in the Heart of İstanbul!,41.04611,28.98404
"No TV, but projectors and movies.",40.96389,29.11244
Taksim suite 1,41.03701,28.9843
Taksim Green House Hostel istanbul Family Room,41.04333,28.98442
Great Room in Old City  ( ISTANBUL),41.00619,28.92471
 Green House Apart Hostel,41.04222,28.98581
Secret Garden in Cihangir for you,41.03275,28.98592
Lovely Room in a Traditional House,41.02163,29.01192
Welcome LadyCENTRAL SAFETY Local ;),41.0661,29.01107
A cozy room in princes' islands ,40.8781,29.09748
Cihangir is the most popular area,41.03282,28.98364
Sultanahmet Gardens: Family Suite,41.00318,28.97652
Penthouse Studio Style Living,41.04575,28.98479
kayıt iptal silmeyi bulamıyorum bu ney lannn,40.94977,29.10308
Best sea view in Kuzguncuk,41.03515,29.0323
Relaxing Terrace Floor in Taksim,41.02888,28.97683
Private room with AC in shared flat,41.02842,28.97564
,41.02855,28.98614
Discover the old district of Balat/Istanbul,41.02884,28.94951
"YOUR HOME INTURKEY
MODERN AUTHENTIC",40.982,29.22774
Beyoglu Pera,41.03635,28.97806
Quiet&peaceful house in the centre,41.04364,28.99892
"Boho-chic house, 1m to seawall",41.06949,29.04326
Garden Floor Studyo,41.02464,28.97433
private room near taksim,41.06447,28.97329
LUX. COSY FLAT WİTH 2  BEDS,40.99505,29.03393
LUXURY MID. STUDİO FLAT,40.99462,29.03278
LÜX  COSY STÜDYO DAİRE,40.9954,29.03402
Motorhome hire in the TURKEY-,41.03645,28.98547
Cozy Home near Taksim,41.05113,28.98563
Bosphorus View in Historic Building,41.02958,28.9765
Dualis Hotel,41.00344,28.96959
Taksim istanbul Green House Hostel Tal-athouse mix,41.04172,28.98638
Boğaz Manzaralı Daire İstanbul,41.02948,29.027
One bdrm flat in heart of Istanbul,41.03198,28.98608
TAKSIM APARTMENT,41.04232,28.98347
Peace in the city center,40.98026,29.02428
Old City's  Room (Private Bathroom),41.03217,28.94812
1+1 Cozy Flat in  Oldcity,41.03217,28.94809
Magnificent Sea view near OLDCİTY!!,41.0322,28.94809
Pvt Room/Bath Centrally Located :),41.07158,29.01475
COMFORTABLE APARTMENT IN TAKSIM,41.03464,28.97444
Taksim Square ,41.04001,28.98264
appartement a 300m de istiklal,41.03829,28.9766
private room at TAKSIM center  NO CLEANING FEE,41.04002,28.98186
Taksim Beyoglu Cihangir Retro Flat,41.03204,28.98369
Close to Atatürk Airport,41.0376,28.77818
"Kapalı otoparklı, havuzlu, 7/24 güvenlikli daire",40.99176,28.65096
Exclusive Penthouse.TopView.Central,41.03272,28.98871
Room for rent Pangaltı-Kurtuluş-İst,41.05061,28.98152
Welcome to the heart of İstanbul!,41.05325,28.99364
ISTANBUL IN ISTINYE MASLAK AREA,41.12854,29.03013
BOSPHORUS VIEW IN A GREAT APARTMENT,41.07135,29.0435
